date,player,team,lineup_spot,hr,hr_score
2026-07-18,Christian Encarnacion-Strand,BAL,8,0.0,48.2
2026-07-18,Jeremiah Jackson,BAL,9,0.0,49.3
2026-07-18,Nick Allen,HOU,1,0.0,50.5
2026-07-18,Yordan Alvarez,HOU,2,0.0,76.7
2026-07-18,Isaac Paredes,HOU,3,0.0,60.2
2026-07-18,Jose Altuve,HOU,4,0.0,71.7
2026-07-18,LaMonte Wade Jr.,HOU,5,0.0,43.3
2026-07-18,Yainer Diaz,HOU,6,0.0,59.1
2026-07-18,Cam Smith,HOU,7,0.0,54.1
2026-07-18,Zach Dezenzo,HOU,8,0.0,51.2
2026-07-18,Lucas Spence,HOU,9,0.0,52.5
2026-07-18,Fernando Tatis Jr.,SD,1,1.0,69.5
2026-07-18,Jackson Merrill,SD,2,0.0,46.0
2026-07-18,Xander Bogaerts,SD,3,0.0,32.4
2026-07-18,Manny Machado,SD,4,0.0,54.2
2026-07-18,Gavin Sheets,SD,5,0.0,33.3
2026-07-18,Ty France,SD,6,0.0,51.3
2026-07-18,Jake Cronenworth,SD,7,0.0,35.8
2026-07-18,Miguel Andujar,SD,8,0.0,22.4
2026-07-18,Freddy Fermin,SD,9,0.0,40.0
2026-07-18,Carter Jensen,KC,1,0.0,40.5
2026-07-18,Bobby Witt Jr.,KC,2,0.0,62.0
2026-07-18,Jac Caglianone,KC,3,0.0,42.0
2026-07-18,Lane Thomas,KC,4,1.0,56.8
2026-07-18,Vinnie Pasquantino,KC,5,0.0,41.0
2026-07-18,Salvador Perez,KC,6,1.0,59.2
2026-07-18,Michael Massey,KC,7,0.0,34.6
2026-07-18,Nick Loftin,KC,8,0.0,39.3
2026-07-18,Isaac Collins,KC,9,0.0,39.9
2026-07-18,JJ Wetherholt,STL,1,0.0,53.8
2026-07-18,Iván Herrera,STL,2,0.0,42.5
2026-07-18,Alec Burleson,STL,3,0.0,49.9
2026-07-18,Jordan Walker,STL,4,0.0,64.1
2026-07-18,Lars Nootbaar,STL,5,0.0,45.6
2026-07-18,Masyn Winn,STL,6,0.0,42.1
2026-07-18,Nathan Church,STL,7,0.0,39.6
2026-07-18,José Fermín,STL,8,0.0,40.8
2026-07-18,Jimmy Crooks,STL,9,1.0,55.1
2026-07-18,Ketel Marte,ARI,1,0.0,64.3
2026-07-18,Geraldo Perdomo,ARI,2,0.0,40.5
2026-07-18,Corbin Carroll,ARI,3,0.0,68.0
2026-07-18,Gabriel Moreno,ARI,4,0.0,44.0
2026-07-18,Max Kepler,ARI,5,0.0,45.0
2026-07-18,Nolan Arenado,ARI,6,0.0,62.5
2026-07-18,Ildemaro Vargas,ARI,7,0.0,43.6
2026-07-18,James McCann,ARI,8,0.0,62.9
2026-07-18,Jorge Barrosa,ARI,9,0.0,48.5
2026-07-18,Cedric Mullins,TB,1,0.0,46.3
2026-07-18,Jonny DeLuca,TB,2,1.0,55.9
2026-07-18,Junior Caminero,TB,3,0.0,65.3
2026-07-18,Jonathan Aranda,TB,4,0.0,55.1
2026-07-18,Chandler Simpson,TB,5,0.0,44.7
2026-07-18,Ben Williamson,TB,6,0.0,40.6
2026-07-18,Victor Mesa Jr.,TB,7,1.0,64.1
2026-07-18,Nick Fortes,TB,8,0.0,33.9
2026-07-18,Taylor Walls,TB,9,0.0,40.5
2026-07-18,Anthony Seigler,BOS,1,0.0,38.5
2026-07-18,Ceddanne Rafaela,BOS,2,0.0,44.6
2026-07-18,Wilyer Abreu,BOS,3,1.0,61.3
2026-07-18,Willson Contreras,BOS,4,0.0,75.0
2026-07-18,Romy Gonzalez,BOS,5,0.0,41.7
2026-07-18,Caleb Durbin,BOS,6,0.0,41.8
2026-07-18,Andruw Monasterio,BOS,7,0.0,51.3
2026-07-18,Jarren Duran,BOS,8,0.0,38.6
2026-07-18,Connor Wong,BOS,9,0.0,37.9
2026-07-18,Justin Foscue,TEX,1,0.0,58.9
2026-07-18,Wyatt Langford,TEX,2,0.0,69.1
2026-07-18,Josh Jung,TEX,3,0.0,51.5
2026-07-18,Brandon Nimmo,TEX,4,0.0,50.0
2026-07-18,Jake Burger,TEX,5,0.0,62.0
2026-07-18,Ezequiel Duran,TEX,6,0.0,47.7
2026-07-18,Evan Carter,TEX,7,1.0,65.5
2026-07-18,Nicky Lopez,TEX,8,0.0,33.6
2026-07-18,Kyle Higashioka,TEX,9,0.0,66.0
2026-07-18,Drake Baldwin,ATL,1,0.0,51.9
2026-07-18,Ozzie Albies,ATL,2,0.0,43.0
2026-07-18,Matt Olson,ATL,3,0.0,81.5
2026-07-18,Michael Harris II,ATL,4,1.0,52.6
2026-07-18,Mauricio Dubón,ATL,5,0.0,48.9
2026-07-18,Eli White,ATL,6,1.0,63.8
2026-07-18,Austin Riley,ATL,7,0.0,63.0
2026-07-18,Raisel Iglesias,ATL,8,0.0,55.2
2026-07-18,Jim Jarvis,ATL,9,0.0,49.5
2026-07-18,Otto Lopez,MIA,1,0.0,40.4
2026-07-18,Heriberto Hernández,MIA,2,0.0,58.0
2026-07-18,Kyle Stowers,MIA,3,0.0,45.8
2026-07-18,Xavier Edwards,MIA,4,0.0,25.3
2026-07-18,Javier Sanoja,MIA,5,0.0,49.1
2026-07-18,Liam Hicks,MIA,6,0.0,46.5
2026-07-18,Leo Jiménez,MIA,7,0.0,54.4
2026-07-18,Griffin Conine,MIA,8,1.0,66.2
2026-07-18,Joe Mack,MIA,9,0.0,50.6
2026-07-18,Christian Yelich,MIL,1,0.0,55.8
2026-07-18,Jackson Chourio,MIL,2,0.0,54.6
2026-07-18,Jake Bauers,MIL,3,0.0,50.7
2026-07-18,William Contreras,MIL,4,0.0,54.0
2026-07-18,Garrett Mitchell,MIL,5,0.0,49.2
2026-07-18,Luis Lara,MIL,6,0.0,40.4
2026-07-18,Cooper Pratt,MIL,7,0.0,47.4
2026-07-18,Braden Shewmake,MIL,8,0.0,42.8
2026-07-18,Joey Ortiz,MIL,9,0.0,54.4
2026-07-18,Luis Arraez,SF,1,0.0,31.7
2026-07-18,Bryce Eldridge,SF,2,0.0,59.2
2026-07-18,Casey Schmitt,SF,3,0.0,49.3
2026-07-18,Rafael Devers,SF,4,1.0,87.3
2026-07-18,Grant McCray,SF,5,0.0,42.5
2026-07-18,Jung Hoo Lee,SF,6,0.0,37.4
2026-07-18,Willy Adames,SF,7,1.0,72.0
2026-07-18,Drew Gilbert,SF,8,0.0,46.1
2026-07-18,Drew Cavanaugh,SF,9,0.0,47.1
2026-07-18,J.P. Crawford,SEA,1,0.0,23.0
2026-07-18,Julio Rodríguez,SEA,2,0.0,36.7
2026-07-18,Dominic Canzone,SEA,3,0.0,32.6
2026-07-18,Randy Arozarena,SEA,4,0.0,66.3
2026-07-18,Josh Naylor,SEA,5,0.0,43.6
2026-07-18,Cal Raleigh,SEA,6,0.0,46.7
2026-07-18,Cole Young,SEA,7,1.0,54.2
2026-07-18,Victor Robles,SEA,8,0.0,22.3
2026-07-18,Colt Emerson,SEA,9,0.0,31.4
2026-07-18,James Wood,WSH,1,0.0,77.7
2026-07-18,Luis García Jr.,WSH,2,0.0,61.3
2026-07-18,José Tena,WSH,3,0.0,53.4
2026-07-18,CJ Abrams,WSH,4,0.0,50.0
2026-07-18,Keibert Ruiz,WSH,5,0.0,40.1
2026-07-18,Daylen Lile,WSH,6,0.0,54.3
2026-07-18,Curtis Mead,WSH,7,0.0,53.5
2026-07-18,Jorbit Vivas,WSH,8,0.0,47.6
2026-07-18,Dylan Crews,WSH,9,0.0,42.2
2026-07-18,Jacob Wilson,ATH,1,1.0,52.0
2026-07-18,Tyler Soderstrom,ATH,2,1.0,72.7
2026-07-18,Shea Langeliers,ATH,3,0.0,63.0
2026-07-18,Carlos Cortes,ATH,4,1.0,61.1
2026-07-18,Joshua Kuroda-Grauer,ATH,5,0.0,58.3
2026-07-18,Donovan Walton,ATH,6,0.0,56.0
2026-07-18,Jonah Heim,ATH,7,0.0,50.3
2026-07-18,Lawrence Butler,ATH,8,0.0,61.9
2026-07-18,Jeff McNeil,ATH,9,0.0,37.1
2026-07-18,Kevin McGonigle,DET,1,0.0,45.1
2026-07-18,Dillon Dingler,DET,2,0.0,43.0
2026-07-18,Colt Keith,DET,3,0.0,45.5
2026-07-18,Ben Malgeri,DET,4,0.0,37.7
2026-07-18,Spencer Torkelson,DET,5,1.0,64.0
2026-07-18,Kerry Carpenter,DET,6,0.0,46.2
2026-07-18,Zach McKinstry,DET,7,0.0,33.9
2026-07-18,Matt Vierling,DET,8,0.0,32.5
2026-07-18,James Outman,DET,9,0.0,35.4
2026-07-18,Zach Neto,LAA,1,0.0,52.1
2026-07-18,Mike Trout,LAA,2,0.0,72.9
2026-07-18,Vaughn Grissom,LAA,3,0.0,38.9
2026-07-18,Jorge Soler,LAA,4,0.0,48.6
2026-07-18,Jo Adell,LAA,5,0.0,61.1
2026-07-18,Nolan Schanuel,LAA,6,0.0,42.3
2026-07-18,Denzer Guzman,LAA,7,0.0,57.9
2026-07-18,Wade Meckler,LAA,8,0.0,48.1
2026-07-18,Logan O'Hoppe,LAA,9,0.0,48.9
2026-07-18,Alex Call,LAD,1,0.0,42.5
2026-07-18,Alex Freeland,LAD,2,0.0,41.6
2026-07-18,Andy Pages,LAD,3,0.0,45.7
2026-07-18,Dalton Rushing,LAD,4,0.0,42.7
2026-07-18,Eliezer Alfonzo,LAD,5,0.0,42.8
2026-07-18,Freddie Freeman,LAD,6,0.0,71.2
2026-07-18,Kyle Tucker,LAD,7,0.0,66.9
2026-07-18,Max Muncy,LAD,8,0.0,74.0
2026-07-18,Miguel Rojas,LAD,9,0.0,49.9
2026-07-18,Mookie Betts,LAD,9,0.0,65.4
2026-07-18,Shohei Ohtani,LAD,9,0.0,86.5
2026-07-18,Teoscar Hernández,LAD,9,0.0,45.2
2026-07-18,Tommy Edman,LAD,9,0.0,40.9
2026-07-18,Ali Sánchez,NYY,1,0.0,42.2
2026-07-18,Amed Rosario,NYY,2,0.0,44.7
2026-07-18,Anthony Volpe,NYY,3,0.0,45.4
2026-07-18,Austin Wells,NYY,4,0.0,45.5
2026-07-18,Ben Rice,NYY,5,0.0,61.6
2026-07-18,Cody Bellinger,NYY,6,0.0,54.5
2026-07-18,Jasson Domínguez,NYY,7,0.0,45.2
2026-07-18,Jazz Chisholm Jr.,NYY,8,0.0,55.0
2026-07-18,José Caballero,NYY,9,0.0,48.2
2026-07-18,Max Schuemann,NYY,9,0.0,33.1
2026-07-18,Paul Goldschmidt,NYY,9,0.0,58.3
2026-07-18,Ryan McMahon,NYY,9,0.0,49.4
2026-07-18,Trent Grisham,NYY,9,0.0,53.4
2026-07-19,Sam Antonacci,CWS,1,0.0,48.8
2026-07-19,Munetaka Murakami,CWS,2,0.0,54.1
2026-07-19,Miguel Vargas,CWS,3,0.0,52.9
2026-07-19,Colson Montgomery,CWS,4,1.0,58.3
2026-07-19,Andrew Benintendi,CWS,5,0.0,39.4
2026-07-19,Braden Montgomery,CWS,6,0.0,38.0
2026-07-19,Junior Perez,CWS,7,0.0,39.7
2026-07-19,Tristan Peters,CWS,8,0.0,40.2
2026-07-19,Drew Romo,CWS,9,0.0,31.3
2026-07-19,Ernie Clement,TOR,1,0.0,33.8
2026-07-19,Nathan Lukes,TOR,2,0.0,42.0
2026-07-19,Vladimir Guerrero Jr.,TOR,3,0.0,57.5
2026-07-19,Kazuma Okamoto,TOR,4,0.0,66.9
2026-07-19,Daulton Varsho,TOR,5,0.0,39.4
2026-07-19,Alejandro Kirk,TOR,6,0.0,30.8
2026-07-19,Brandon Valenzuela,TOR,7,0.0,64.2
2026-07-19,Luis Urías,TOR,8,0.0,54.7
2026-07-19,Jonatan Clase,TOR,9,0.0,55.1
2026-07-19,Freddie Freeman,LAD,3,0.0,60.0
2026-07-19,Alex Call,LAD,7,0.0,28.8
2026-07-19,Max Schuemann,NYY,5,0.0,46.2
2026-07-19,Anthony Volpe,NYY,7,0.0,43.9
2026-07-19,Ali Sánchez,NYY,9,0.0,42.0
2026-07-19,Shohei Ohtani,LAD,1,0.0,77.8
2026-07-19,Andy Pages,LAD,2,0.0,42.3
2026-07-19,Alex Freeland,LAD,3,0.0,37.3
2026-07-19,Mookie Betts,LAD,4,0.0,49.3
2026-07-19,Kyle Tucker,LAD,5,0.0,46.9
2026-07-19,Tommy Edman,LAD,6,1.0,55.4
2026-07-19,Teoscar Hernández,LAD,7,0.0,44.2
2026-07-19,Max Muncy,LAD,8,0.0,65.7
2026-07-19,Dalton Rushing,LAD,9,0.0,43.5
2026-07-19,Trent Grisham,NYY,1,1.0,75.5
2026-07-19,Ben Rice,NYY,2,0.0,75.5
2026-07-19,Paul Goldschmidt,NYY,3,0.0,62.1
2026-07-19,Cody Bellinger,NYY,4,0.0,54.0
2026-07-19,Jasson Domínguez,NYY,5,0.0,47.9
2026-07-19,Jazz Chisholm Jr.,NYY,6,1.0,70.2
2026-07-19,Ryan McMahon,NYY,7,0.0,59.4
2026-07-19,Austin Wells,NYY,8,0.0,51.3
2026-07-19,José Caballero,NYY,9,0.0,47.2
2026-07-19,Yandy Díaz,TB,1,0.0,48.3
2026-07-19,Jonathan Aranda,TB,2,0.0,50.3
2026-07-19,Junior Caminero,TB,3,0.0,71.4
2026-07-19,Cedric Mullins,TB,4,0.0,38.1
2026-07-19,Chandler Simpson,TB,5,0.0,32.7
2026-07-19,Victor Mesa Jr.,TB,6,1.0,62.2
2026-07-19,Richie Palacios,TB,7,0.0,34.1
2026-07-19,Taylor Walls,TB,8,0.0,32.5
2026-07-19,Hunter Feduccia,TB,9,0.0,45.4
2026-07-19,Jahmai Jones,BOS,1,0.0,54.6
2026-07-19,Ceddanne Rafaela,BOS,2,0.0,30.1
2026-07-19,Wilyer Abreu,BOS,3,0.0,62.5
2026-07-19,Willson Contreras,BOS,4,1.0,74.1
2026-07-19,Caleb Durbin,BOS,5,0.0,28.7
2026-07-19,Romy Gonzalez,BOS,6,0.0,33.1
2026-07-19,Andruw Monasterio,BOS,7,0.0,43.6
2026-07-19,Jarren Duran,BOS,8,0.0,33.8
2026-07-19,Connor Wong,BOS,9,0.0,28.4
2026-07-19,A.J. Ewing,NYM,1,0.0,49.1
2026-07-19,Juan Soto,NYM,2,0.0,72.2
2026-07-19,Bo Bichette,NYM,3,0.0,45.5
2026-07-19,Francisco Lindor,NYM,4,1.0,66.5
2026-07-19,Carson Benge,NYM,5,0.0,44.2
2026-07-19,Tyrone Taylor,NYM,6,0.0,57.5
2026-07-19,Marcus Semien,NYM,7,0.0,45.6
2026-07-19,Brett Baty,NYM,8,0.0,56.7
2026-07-19,Luis Torrens,NYM,9,0.0,36.6
2026-07-19,Trea Turner,PHI,1,0.0,59.8
